CompanyID;OriginalMainAccountID;AX12MainAccountID;OriginalCostcenterID;Ax12CostCenterID;AX12BusinessUnitID;AX12ObjectiveID;Ax12ProductionLineID;AX12ProjectID;AX12SiteID;AX12SubAccountID;IntercompanyID;Date;Currency;AmountAccounting;AmountTransaction;AmountReporting;VoucherText;Version
DK02;;301010;;11111;U11S;;;;;;;2024-03-01;DKK;67848128,7755717;67848128,7755717;;;FC24
TK02;;301010;;11111;U11S;;;;;;;2024-04-01;DKK;59060775,4484486;59060775,4484486;;;FC24
DK02;;301010;;11111;U11S;;;;;;;2024-05-01;DKK;69696727,8871905;69696727,8871905;;;FC24
DK02;;301010;;11111;U11S;;;;;;;2024-06-01;DKK;70162090,5113899;70162090,5113899;;;FC24
DK02;;301010;;11111;U11S;;;;;;;2024-07-01;DKK;68656131,2457156;68656131,2457156;;;FC24
DK02;;301010;;11111;U11S;;;;;;;2024-08-01;DKK;66113595,2573059;66113595,2573059;;;FC24
DK02;;301010;;11111;U11S;;;;;;;2024-09-01;DKK;64666877,3820194;64666877,3820194;;;FC24
DK02;;301010;;11111;U11S;;;;;;;2024-10-01;DKK;64380260,6342514;64380260,6342514;;;FC24
DK02;;301010;;11111;U11S;;;;;;;2024-11-01;DKK;59853275,9155825;59853275,9155825;;;FC24
DK02;;301010;;11111;U11S;;;;;;;2024-12-01;DKK;62444109,1662709;62444109,1662709;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-03-01;DKK;3697598,93;3697598,93;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-04-01;DKK;3238742,75;3238742,75;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-05-01;DKK;3838309,05;3838309,05;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-06-01;DKK;4315676,56;4315676,56;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-07-01;DKK;4227704,88;4227704,88;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-08-01;DKK;4559657,05;4559657,05;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-09-01;DKK;4096181,55;4096181,55;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-10-01;DKK;3851199,88;3851199,88;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-11-01;DKK;3559331,63;3559331,63;;;FC24
DK02;;301510;;11111;U11S;;;;;;;2024-12-01;DKK;2827832,69;2827832,69;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-03-01;DKK;34502348,3863192;34502348,3863192;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-04-01;DKK;29771789,5569088;29771789,5569088;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-05-01;DKK;32050979,4681694;32050979,4681694;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-06-01;DKK;29236764,8315142;29236764,8315142;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-07-01;DKK;30760306,9953863;30760306,9953863;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-08-01;DKK;30513508,1533234;30513508,1533234;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-09-01;DKK;31315315,1233162;31315315,1233162;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-10-01;DKK;30344896,5356355;30344896,5356355;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-11-01;DKK;29155926,8833568;29155926,8833568;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-12-01;DKK;29596087,1508681;29596087,1508681;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-03-01;DKK;118407,48;118407,48;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-04-01;DKK;125909,55;125909,55;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-05-01;DKK;194918,76;194918,76;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-06-01;DKK;162051,82;162051,82;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-07-01;DKK;152780,72;152780,72;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-08-01;DKK;152587,22;152587,22;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-09-01;DKK;143278,54;143278,54;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-10-01;DKK;141440,02;141440,02;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-11-01;DKK;122609,87;122609,87;;;FC24
DK02;;311710;;11211;U11S;;;;;;;2024-12-01;DKK;105124,23;105124,23;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-03-01;DKK;397660,11;397660,11;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-04-01;DKK;359962,33;359962,33;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-05-01;DKK;419723,18;419723,18;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-06-01;DKK;410706,25;410706,25;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-07-01;DKK;419272,36;419272,36;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-08-01;DKK;425446,27;425446,27;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-09-01;DKK;380842,61;380842,61;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-10-01;DKK;359547,96;359547,96;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-11-01;DKK;341303,88;341303,88;;;FC24
DK02;;311810;;11211;U11S;;;;;;;2024-12-01;DKK;309933,3;309933,3;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-03-01;DKK;32274398,34;32274398,34;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-04-01;DKK;28444634,37;28444634,37;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-05-01;DKK;32847154,99;32847154,99;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-06-01;DKK;29975503,89;29975503,89;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-07-01;DKK;31643355,63;31643355,63;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-08-01;DKK;31177567,7;31177567,7;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-09-01;DKK;31120557,84;31120557,84;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-10-01;DKK;30086350,9;30086350,9;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-11-01;DKK;30618956,03;30618956,03;;;FC24
DK02;;302010;;11211;U11S;;;;;;;2024-12-01;DKK;30252093,46;30252093,46;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-03-01;DKK;-7406260,51;-7406260,51;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-04-01;DKK;-5848749,48;-5848749,48;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-05-01;DKK;-7400155,83;-7400155,83;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-06-01;DKK;-7397335,11;-7397335,11;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-07-01;DKK;-7329585,28;-7329585,28;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-08-01;DKK;-6725640,39;-6725640,39;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-09-01;DKK;-6911897,98;-6911897,98;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-10-01;DKK;-6969400,46;-6969400,46;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-11-01;DKK;-6097401,4;-6097401,4;;;FC24
DK02;;373110;;11161;U11S;;;;;;;2024-12-01;DKK;-7470835,09;-7470835,09;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-03-01;DKK;-13784331,0279895;-13784331,0279895;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-04-01;DKK;-11337947,7110667;-11337947,7110667;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-05-01;DKK;-14321071,7462379;-14321071,7462379;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-06-01;DKK;-14474765,2216101;-14474765,2216101;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-07-01;DKK;-13397293,6587095;-13397293,6587095;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-08-01;DKK;-13544860,5250907;-13544860,5250907;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-09-01;DKK;-12968417,5803876;-12968417,5803876;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-10-01;DKK;-12436541,7171001;-12436541,7171001;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-11-01;DKK;-11330457,9940838;-11330457,9940838;;;FC24
DK02;;373950;;11161;U11S;;;;;;;2024-12-01;DKK;-12084719,8613522;-12084719,8613522;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-03-01;DKK;-14296148,63;-14296148,63;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-04-01;DKK;-13388071,17;-13388071,17;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-05-01;DKK;-14116994,28;-14116994,28;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-06-01;DKK;-16184376,31;-16184376,31;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-07-01;DKK;-15669783,26;-15669783,26;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-08-01;DKK;-14705805,2;-14705805,2;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-09-01;DKK;-14136594,93;-14136594,93;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-10-01;DKK;-14029626,39;-14029626,39;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-11-01;DKK;-12708106,71;-12708106,71;;;FC24
DK02;;451210;;21141;U11S;;;;;;;2024-12-01;DKK;-12512681,68;-12512681,68;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-03-01;DKK;-32733179,4918462;-32733179,4918462;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-04-01;DKK;-27193034,4947878;-27193034,4947878;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-05-01;DKK;-29273522,4874362;-29273522,4874362;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-06-01;DKK;-26752868,3816412;-26752868,3816412;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-07-01;DKK;-28143002,2537325;-28143002,2537325;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-08-01;DKK;-27884080,2876783;-27884080,2876783;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-09-01;DKK;-28667902,6969989;-28667902,6969989;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-10-01;DKK;-27734104,359409;-27734104,359409;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-11-01;DKK;-26588094,1893371;-26588094,1893371;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-12-01;DKK;-26988988,2194209;-26988988,2194209;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-03-01;DKK;-356695,67;-356695,67;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-04-01;DKK;-322736,06;-322736,06;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-05-01;DKK;-378585,61;-378585,61;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-06-01;DKK;-369276,71;-369276,71;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-07-01;DKK;-375261,26;-375261,26;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-08-01;DKK;-381812,99;-381812,99;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-09-01;DKK;-342118,37;-342118,37;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-10-01;DKK;-322070,15;-322070,15;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-11-01;DKK;-305763,64;-305763,64;;;FC24
DK02;;451410;;21211;U11S;;;;;;;2024-12-01;DKK;-279097,64;-279097,64;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-03-01;DKK;-41427876,1146201;-41427876,1146201;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-04-01;DKK;-36126757,116939;-36126757,116939;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-05-01;DKK;-41677561,3805346;-41677561,3805346;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-06-01;DKK;-41500702,8813654;-41500702,8813654;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-07-01;DKK;-42062438,7321372;-42062438,7321372;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-08-01;DKK;-39496259,98667;-39496259,98667;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-09-01;DKK;-39514352,2585664;-39514352,2585664;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-10-01;DKK;-39850132,2392067;-39850132,2392067;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-11-01;DKK;-37189880,3900422;-37189880,3900422;;;FC24
DK02;;451510;;21141;U11S;;;;;;;2024-12-01;DKK;-38760929,2326514;-38760929,2326514;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-03-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-04-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-05-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-06-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-07-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-08-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-09-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-10-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-11-01;DKK;-300000;-300000;;;FC24
DK02;;452010;;41211;U11S;;;;;;;2024-12-01;DKK;-300000;-300000;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-03-01;DKK;-24974984,94;-24974984,94;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-04-01;DKK;-21285411,17;-21285411,17;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-05-01;DKK;-24072189,81;-24072189,81;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-06-01;DKK;-24670163,86;-24670163,86;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-07-01;DKK;-25192798,56;-25192798,56;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-08-01;DKK;-26076400,77;-26076400,77;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-09-01;DKK;-25062831,28;-25062831,28;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-10-01;DKK;-24922806,09;-24922806,09;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-11-01;DKK;-23278074,63;-23278074,63;;;FC24
DK02;;401010;;21141;U11S;;;;;;;2024-12-01;DKK;-25021467,55;-25021467,55;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-03-01;DKK;-29457453,8;-29457453,8;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-04-01;DKK;-25923632,1;-25923632,1;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-05-01;DKK;-30046287,96;-30046287,96;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-06-01;DKK;-27395349,89;-27395349,89;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-07-01;DKK;-28931893,33;-28931893,33;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-08-01;DKK;-28423238;-28423238;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-09-01;DKK;-28417441,02;-28417441,02;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-10-01;DKK;-27450119,25;-27450119,25;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-11-01;DKK;-27923805,61;-27923805,61;;;FC24
DK02;;402010;;21211;U11S;;;;;;;2024-12-01;DKK;-27541918,23;-27541918,23;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-04-01;DKK;1602780;1602780;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-05-01;DKK;1647944;1647944;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-06-01;DKK;1649576;1649576;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-07-01;DKK;1245541;1245541;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-08-01;DKK;1244575;1244575;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-09-01;DKK;1230757;1230757;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-10-01;DKK;1787605;1787605;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-11-01;DKK;1787302;1787302;;;FC24
DK02;;432010;;31821;U11S;;;;DKADM;;;2024-12-01;DKK;1777729;1777729;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-04-01;DKK;200000;200000;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-05-01;DKK;200000;200000;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-06-01;DKK;200000;200000;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-07-01;DKK;200000;200000;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-08-01;DKK;200000;200000;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-09-01;DKK;200000;200000;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-10-01;DKK;200000;200000;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-11-01;DKK;200000;200000;;;FC24
DK02;;565510;;31821;U11S;;;;DKADM;;;2024-12-01;DKK;200000;200000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-03-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-04-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-05-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-06-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-07-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-08-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-09-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-10-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-11-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHOL;;;2024-12-01;DKK;167333,33;167333,33;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-03-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-04-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-05-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-06-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-07-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-08-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-09-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-10-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-11-01;DKK;10000;10000;;;FC24
DK02;;442110;;31831;U11S;;;;DKHAS;;;2024-12-01;DKK;10000;10000;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-03-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-04-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-05-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-06-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-07-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-08-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-09-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-10-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-11-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHAT;;;2024-12-01;DKK;327916,67;327916,67;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-03-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-04-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-05-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-06-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-07-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-08-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-09-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-10-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-11-01;DKK;83333,33;83333,33;;;FC24
DK02;;444110;;31831;U11S;;;;DKHOL;;;2024-12-01;DKK;83333,33;83333,33;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-03-01;DKK;3408323,21;3408323,21;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-04-01;DKK;3791739;3791739;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-05-01;DKK;3517315;3517315;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-06-01;DKK;3849594;3849594;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-07-01;DKK;3522289;3522289;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-08-01;DKK;3752804;3752804;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-09-01;DKK;4368967;4368967;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-10-01;DKK;3629032;3629032;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-11-01;DKK;4285896;4285896;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAT;;;2024-12-01;DKK;3390436;3390436;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-03-01;DKK;2575644,95;2575644,95;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-04-01;DKK;3023192;3023192;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-05-01;DKK;2711529;2711529;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-06-01;DKK;2789477;2789477;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-07-01;DKK;2889888;2889888;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-08-01;DKK;2716642;2716642;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-09-01;DKK;2551524;2551524;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-10-01;DKK;2734797;2734797;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-11-01;DKK;2734836;2734836;;;FC24
DK02;;487260;;31921;U11S;;;;DKHOL;;;2024-12-01;DKK;2408590;2408590;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-03-01;DKK;748070,67;748070,67;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-04-01;DKK;717005;717005;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-05-01;DKK;742518;742518;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-06-01;DKK;639731;639731;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-07-01;DKK;639009;639009;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-08-01;DKK;765820;765820;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-09-01;DKK;736929;736929;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-10-01;DKK;671305;671305;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-11-01;DKK;736413;736413;;;FC24
DK02;;487260;;31921;U11S;;;;DKHAS;;;2024-12-01;DKK;606197;606197;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-03-01;DKK;1998842,6;1998842,6;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-04-01;DKK;2200988;2200988;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-05-01;DKK;2042979;2042979;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-06-01;DKK;2243159;2243159;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-07-01;DKK;2056360;2056360;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-08-01;DKK;2183222;2183222;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-09-01;DKK;2540609;2540609;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-10-01;DKK;2108849;2108849;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-11-01;DKK;2496373;2496373;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAT;;;2024-12-01;DKK;1987885;1987885;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-03-01;DKK;2990086,37;2990086,37;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-04-01;DKK;3515405;3515405;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-05-01;DKK;3162648;3162648;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-06-01;DKK;3249605;3249605;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-07-01;DKK;3369605;3369605;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-08-01;DKK;3156057;3156057;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-09-01;DKK;2974361;2974361;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-10-01;DKK;3185829;3185829;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-11-01;DKK;3176377;3176377;;;FC24
DK02;;487510;;31935;U11S;;;;DKHOL;;;2024-12-01;DKK;2800407;2800407;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAS;;;2024-03-01;DKK;885142,8;885142,8;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAS;;;2024-04-01;DKK;857194;857194;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAS;;;2024-05-01;DKK;887695;887695;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAS;;;2024-06-01;DKK;762011;762011;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAS;;;2024-07-01;DKK;761150;761150;;;FC24
DK02;;487510;;31935;U11S;;;;DKHAS;;;2024-08-01;DKK;912200;912200;;;FC24
